Time	Amplitude
 (7.462000000000000000e+04+0.000000000000000000e+00j)	 (-6.595234566803760690e-02-2.333390419480125821e-01j)
 (7.463000000000000000e+04+0.000000000000000000e+00j)	 (-4.395133018522344448e-02-2.384640513169632159e-01j)
 (7.464000000000000000e+04+0.000000000000000000e+00j)	 (-2.156884992080549540e-02-2.415193795699652202e-01j)
 (7.465000000000000000e+04+0.000000000000000000e+00j)	 (1.000832736676896461e-03-2.424785085895613257e-01j)
 (7.466000000000000000e+04+0.000000000000000000e+00j)	 (2.356183059420511108e-02-2.413331136256535170e-01j)
 (7.467000000000000000e+04+0.000000000000000000e+00j)	 (4.591833180182810364e-02-2.380931355519472770e-01j)
 (7.468000000000000000e+04+0.000000000000000000e+00j)	 (6.787629934684211164e-02-2.327866945910288254e-01j)
 (7.469000000000000000e+04+0.000000000000000000e+00j)	 (8.924515514404608718e-02-2.254598462568729311e-01j)
 (7.470000000000000000e+04+0.000000000000000000e+00j)	 (1.098394341058813867e-01-2.161761816328898744e-01j)
 (7.471000000000000000e+04+0.000000000000000000e+00j)	 (1.294803938360050699e-01-2.050162754548246480e-01j)
 (7.472000000000000000e+04+0.000000000000000000e+00j)	 (1.479975659757100104e-01-1.920769867885796234e-01j)
 (7.473000000000000000e+04+0.000000000000000000e+00j)	 (1.652302357383859943e-01-1.774706183726527942e-01j)
 (7.474000000000000000e+04+0.000000000000000000e+00j)	 (1.810288367913972796e-01-1.613239419209306913e-01j)
 (7.475000000000000000e+04+0.000000000000000000e+00j)	 (1.952562493777681984e-01-1.437770978462877547e-01j)
 (7.476000000000000000e+04+0.000000000000000000e+00j)	 (2.077889904122255660e-01-1.249823789534449114e-01j)
 (7.477000000000000000e+04+0.000000000000000000e+00j)	 (2.185182852214846982e-01-1.051029086584994582e-01j)
 (7.478000000000000000e+04+0.000000000000000000e+00j)	 (2.273510116273992077e-01-8.431122520657609309e-02j)
 (7.479000000000000000e+04+0.000000000000000000e+00j)	 (2.342105081787449472e-01-6.278778417583209814e-02j)
 (7.480000000000000000e+04+0.000000000000000000e+00j)	 (2.390372395169299280e-01-4.071939226466881473e-02j)
 (7.481000000000000000e+04+0.000000000000000000e+00j)	 (2.417893131006750296e-01-1.829758595562024082e-02j)
 (7.482000000000000000e+04+0.000000000000000000e+00j)	 (2.424428428047966655e-01+4.283030871938804315e-03j)
 (7.483000000000000000e+04+0.000000000000000000e+00j)	 (2.409921562373636972e-01+2.682647595211518771e-02j)
 (7.484000000000000000e+04+0.000000000000000000e+00j)	 (2.374498439757786739e-01+4.913708960697515254e-02j)
 (7.485000000000000000e+04+0.000000000000000000e+00j)	 (2.318466502944035446e-01+7.102123292123679876e-02j)
 (7.486000000000000000e+04+0.000000000000000000e+00j)	 (2.242312063320854865e-01+9.228896837904547457e-02j)
 (7.487000000000000000e+04+0.000000000000000000e+00j)	 (2.146696080155031938e-01+1.127557083756911688e-01j)
 (7.488000000000000000e+04+0.000000000000000000e+00j)	 (2.032448424012920363e-01+1.322438172971835690e-01j)
 (7.489000000000000000e+04+0.000000000000000000e+00j)	 (1.900560674163872255e-01+1.505841532615501688e-01j)
 (7.490000000000000000e+04+0.000000000000000000e+00j)	 (1.752177512470549925e-01+1.676175361423417054e-01j)
 (7.491000000000000000e+04+0.000000000000000000e+00j)	 (1.588586788467962752e-01+1.831961291315361284e-01j)
 (7.492000000000000000e+04+0.000000000000000000e+00j)	 (1.411208341852419057e-01+1.971847218519062472e-01j)
 (7.493000000000000000e+04+0.000000000000000000e+00j)	 (1.221581679394358327e-01+2.094619038819641732e-01j)
 (7.494000000000000000e+04+0.000000000000000000e+00j)	 (1.021352613230914891e-01+2.199211185081257625e-01j)
 (7.495000000000000000e+04+0.000000000000000000e+00j)	 (8.122589765041157706e-02+2.284715875585212885e-01j)
 (7.496000000000000000e+04+0.000000000000000000e+00j)	 (5.961155403250927715e-02+2.350390992913319044e-01j)
 (7.497000000000000000e+04+0.000000000000000000e+00j)	 (3.747982629706723273e-02+2.395666524995046509e-01j)
 (7.498000000000000000e+04+0.000000000000000000e+00j)	 (1.502280080184546611e-02+2.420149512413860005e-01j)
 (7.499000000000000000e+04+0.000000000000000000e+00j)	 (-7.564612726757033966e-03+2.423627459033720344e-01j)
 (7.500000000000000000e+04+0.000000000000000000e+00j)	 (-3.008637285997609045e-02+2.406070176343260425e-01j)
 (7.501000000000000000e+04+0.000000000000000000e+00j)	 (-5.234700795611674923e-02+2.367630045510130954e-01j)
 (7.502000000000000000e+04+0.000000000000000000e+00j)	 (-7.415331270483997705e-02+2.308640694870157106e-01j)
 (7.503000000000000000e+04+0.000000000000000000e+00j)	 (-9.531602500200687944e-02+2.229614104329515345e-01j)
 (7.504000000000000000e+04+0.000000000000000000e+00j)	 (-1.156514686010462756e-01+2.131236161810384222e-01j)
 (7.505000000000000000e+04+0.000000000000000000e+00j)	 (-1.349831472836413859e-01+2.014360710307155911e-01j)
 (7.506000000000000000e+04+0.000000000000000000e+00j)	 (-1.531432767137998474e-01+1.880002137218913794e-01j)
 (7.507000000000000000e+04+0.000000000000000000e+00j)	 (-1.699742406798089855e-01+1.729326570277185393e-01j)
 (7.508000000000000000e+04+0.000000000000000000e+00j)	 (-1.853299590851104905e-01+1.563641756480156630e-01j)
 (7.509000000000000000e+04+0.000000000000000000e+00j)	 (-1.990771558147535203e-01+1.384385711877614833e-01j)
 (7.510000000000000000e+04+0.000000000000000000e+00j)	 (-2.110965154733975280e-01+1.193114240717071811e-01j)
 (7.511000000000000000e+04+0.000000000000000000e+00j)	 (-2.212837189553483741e-01+9.914874322727605660e-02j)
 (7.512000000000000000e+04+0.000000000000000000e+00j)	 (-2.295503488583752472e-01+7.812552525573966677e-02j)
 (7.513000000000000000e+04+0.000000000000000000e+00j)	 (-2.358246568830822398e-01+5.642423559688539147e-02j)
 (7.514000000000000000e+04+0.000000000000000000e+00j)	 (-2.400521865574223035e-01+3.423322486921658719e-02j)
 (7.515000000000000000e+04+0.000000000000000000e+00j)	 (-2.421962458813651520e-01+1.174509413112152963e-02j)
 (7.516000000000000000e+04+0.000000000000000000e+00j)	 (-2.422382257896431579e-01-1.084497674923665458e-02j)
 (7.517000000000000000e+04+0.000000000000000000e+00j)	 (-2.401777616683875571e-01-3.334092310658373637e-02j)
 (7.518000000000000000e+04+0.000000000000000000e+00j)	 (-2.360327365238049091e-01-5.554749717089438321e-02j)
 (7.519000000000000000e+04+0.000000000000000000e+00j)	 (-2.298391257753494843e-01-7.727196267030031485e-02j)
 (7.520000000000000000e+04+0.000000000000000000e+00j)	 (-2.216506850204031098e-01-9.832576763653678997e-02j)
 (7.521000000000000000e+04+0.000000000000000000e+00j)	 (-2.115384834803955838e-01-1.185261808942389555e-01j)
 (7.522000000000000000e+04+0.000000000000000000e+00j)	 (-1.995902871775852572e-01-1.376978780307089312e-01j)
 (7.523000000000000000e+04+0.000000000000000000e+00j)	 (-1.859097971961467255e-01-1.556744630808478969e-01j)
 (7.524000000000000000e+04+0.000000000000000000e+00j)	 (-1.706157496386228045e-01-1.722999127205391834e-01j)
 (7.525000000000000000e+04+0.000000000000000000e+00j)	 (-1.538408850897209634e-01-1.874299304334773320e-01j)
 (7.526000000000000000e+04+0.000000000000000000e+00j)	 (-1.357307965312183895e-01-2.009331988988388162e-01j)
 (7.527000000000000000e+04+0.000000000000000000e+00j)	 (-1.164426657077474031e-01-2.126925197293637881e-01j)
 (7.528000000000000000e+04+0.000000000000000000e+00j)	 (-9.614389891019203827e-02-2.226058306683177668e-01j)
 (7.529000000000000000e+04+0.000000000000000000e+00j)	 (-7.501067401758637621e-02-2.305870914163357654e-01j)
 (7.530000000000000000e+04+0.000000000000000000e+00j)	 (-5.322641140774967555e-02-2.365670304000635771e-01j)
 (7.531000000000000000e+04+0.000000000000000000e+00j)	 (-3.098018200797370350e-02-2.404937460010927730e-01j)
 (7.532000000000000000e+04+0.000000000000000000e+00j)	 (-8.465066302880663515e-03-2.423331570268647261e-01j)
 (7.533000000000000000e+04+0.000000000000000000e+00j)	 (1.412352145808193869e-02-2.420692985138274689e-01j)
 (7.534000000000000000e+04+0.000000000000000000e+00j)	 (3.658952930915695956e-02-2.397044602954274961e-01j)
 (7.535000000000000000e+04+0.000000000000000000e+00j)	 (5.873796915204953367e-02-2.352591671321552502e-01j)
 (7.536000000000000000e+04+0.000000000000000000e+00j)	 (8.037660910630041455e-02-2.287720005761858244e-01j)
 (7.537000000000000000e+04+0.000000000000000000e+00j)	 (1.013176419388444882e-01-2.202992641164392140e-01j)
 (7.538000000000000000e+04+0.000000000000000000e+00j)	 (1.213793150908377000e-01-2.099144945105198001e-01j)
 (7.539000000000000000e+04+0.000000000000000000e+00j)	 (1.403875081551453907e-01-1.977078235446248777e-01j)
 (7.540000000000000000e+04+0.000000000000000000e+00j)	 (1.581772441129400963e-01-1.837851957607977982e-01j)
 (7.541000000000000000e+04+0.000000000000000000e+00j)	 (1.745941212128219733e-01-1.682674489411365160e-01j)
 (7.542000000000000000e+04+0.000000000000000000e+00j)	 (1.894956530649191673e-01-1.512892653296052936e-01j)
 (7.543000000000000000e+04+0.000000000000000000e+00j)	 (2.027525053191122084e-01-1.329980026937694626e-01j)
 (7.544000000000000000e+04+0.000000000000000000e+00j)	 (2.142496181934355481e-01-1.135524153724282309e-01j)
 (7.545000000000000000e+04+0.000000000000000000e+00j)	 (2.238872051104526528e-01-9.312127640884526603e-02j)
 (7.546000000000000000e+04+0.000000000000000000e+00j)	 (2.315816187736985110e-01-7.188191272895552708e-02j)
 (7.547000000000000000e+04+0.000000000000000000e+00j)	 (2.372660771675102476e-01-5.001866607775998924e-02j)
 (7.548000000000000000e+04+0.000000000000000000e+00j)	 (2.408912431789961006e-01-2.772129307180631538e-02j)
 (7.549000000000000000e+04+0.000000000000000000e+00j)	 (2.424256528113466203e-01-5.183318254332202127e-03j)
 (7.550000000000000000e+04+0.000000000000000000e+00j)	 (2.418559882719535370e-01+1.739964555294939638e-02j)
 (7.551000000000000000e+04+0.000000000000000000e+00j)	 (2.391871935650344838e-01+3.983159502320820361e-02j)
 (7.552000000000000000e+04+0.000000000000000000e+00j)	 (2.344424315854661545e-01+6.191783748761718609e-02j)
 (7.553000000000000000e+04+0.000000000000000000e+00j)	 (2.276628830861752162e-01+8.346668072337905253e-02j)
 (7.554000000000000000e+04+0.000000000000000000e+00j)	 (2.189073892637966867e-01+1.042910967007053269e-01j)
 (7.555000000000000000e+04+0.000000000000000000e+00j)	 (2.082519410647824254e-01+1.242103448482339279e-01j)
 (7.556000000000000000e+04+0.000000000000000000e+00j)	 (1.957890196441075259e-01+1.430515407488009150e-01j)
 (7.557000000000000000e+04+0.000000000000000000e+00j)	 (1.816267937012097655e-01+1.606511566496325871e-01j)
 (7.558000000000000000e+04+0.000000000000000000e+00j)	 (1.658881806591455399e-01+1.768564407644956371e-01j)
 (7.559000000000000000e+04+0.000000000000000000e+00j)	 (1.487097798358154865e-01+1.915267430483551248e-01j)
 (7.560000000000000000e+04+0.000000000000000000e+00j)	 (1.302406868659245764e-01+2.045347359385693842e-01j)
 (7.561000000000000000e+04+0.000000000000000000e+00j)	 (1.106411996639446726e-01+2.157675194669768648e-01j)
 (7.562000000000000000e+04+0.000000000000000000e+00j)	 (9.008142715909535359e-02+2.251276011515045694e-01j)
 (7.563000000000000000e+04+0.000000000000000000e+00j)	 (6.873981287771661897e-02+2.325337421623543677e-01j)
 (7.564000000000000000e+04+0.000000000000000000e+00j)	 (4.680158618696285411e-02+2.379216624187840690e-01j)
 (7.565000000000000000e+04+0.000000000000000000e+00j)	 (2.445715464215999363e-02+2.412445984965984336e-01j)
 (7.566000000000000000e+04+0.000000000000000000e+00j)	 (1.900451390456464953e-03+2.424737095042062973e-01j)
 (7.567000000000000000e+04+0.000000000000000000e+00j)	 (-2.067274802498253808e-02+2.415983274043008444e-01j)
 (7.568000000000000000e+04+0.000000000000000000e+00j)	 (-4.306652485229151700e-02+2.386260496086917704e-01j)
 (7.569000000000000000e+04+0.000000000000000000e+00j)	 (-6.508651756144785694e-02+2.335826730424779563e-01j)
 (7.570000000000000000e+04+0.000000000000000000e+00j)	 (-8.654160875987858270e-02+2.265119702497885579e-01j)
 (7.571000000000000000e+04+0.000000000000000000e+00j)	 (-1.072455839516405912e-01+2.174753094843275558e-01j)
 (7.572000000000000000e+04+0.000000000000000000e+00j)	 (-1.270187477436498236e-01+2.065511220819464533e-01j)
 (7.573000000000000000e+04+0.000000000000000000e+00j)	 (-1.456894834711821574e-01+1.938342217381135713e-01j)
 (7.574000000000000000e+04+0.000000000000000000e+00j)	 (-1.630957427065877485e-01+1.794349815982120011e-01j)
 (7.575000000000000000e+04+0.000000000000000000e+00j)	 (-1.790864517229764363e-01+1.634783763030529524e-01j)
 (7.576000000000000000e+04+0.000000000000000000e+00j)	 (-1.935228227059345163e-01+1.461028973038544787e-01j)
 (7.577000000000000000e+04+0.000000000000000000e+00j)	 (-2.062795583328609628e-01+1.274593508609624670e-01j)
 (7.578000000000000000e+04+0.000000000000000000e+00j)	 (-2.172459392652011934e-01+1.077095491584834364e-01j)
 (7.579000000000000000e+04+0.000000000000000000e+00j)	 (-2.263267851144993847e-01+8.702490589551852007e-02j)
 (7.580000000000000000e+04+0.000000000000000000e+00j)	 (-2.334432805422147761e-01+6.558494854250526696e-02j)
 (7.581000000000000000e+04+0.000000000000000000e+00j)	 (-2.385336593228927771e-01+4.357576017593096235e-02j)
 (7.582000000000000000e+04+0.000000000000000000e+00j)	 (-2.415537404338248817e-01+2.118836441433296497e-02j)
 (7.583000000000000000e+04+0.000000000000000000e+00j)	 (-2.424773115180080818e-01-1.382932525999363551e-03j)
 (7.584000000000000000e+04+0.000000000000000000e+00j)	 (-2.412963563923748167e-01-2.394222826687623581e-02j)
 (7.585000000000000000e+04+0.000000000000000000e+00j)	 (-2.380211246264925529e-01-4.629372455750011689e-02j)
 (7.586000000000000000e+04+0.000000000000000000e+00j)	 (-2.326800425879173573e-01-6.824342666072726049e-02j)
 (7.587000000000000000e+04+0.000000000000000000e+00j)	 (-2.253194667260518536e-01-8.960082708685242203e-02j)
 (7.588000000000000000e+04+0.000000000000000000e+00j)	 (-2.160032812359861110e-01-1.101805590605506591e-01j)
 (7.589000000000000000e+04+0.000000000000000000e+00j)	 (-2.048123435939807335e-01-1.298040053711632669e-01j)
 (7.590000000000000000e+04+0.000000000000000000e+00j)	 (-1.918437827772830340e-01-1.483008486415586247e-01j)
 (7.591000000000000000e+04+0.000000000000000000e+00j)	 (-1.772101562586150814e-01-1.655105495614989097e-01j)
 (7.592000000000000000e+04+0.000000000000000000e+00j)	 (-1.610384730925583097e-01-1.812837402543815424e-01j)
 (7.593000000000000000e+04+0.000000000000000000e+00j)	 (-1.434690915722881543e-01-1.954835206846651241e-01j)
 (7.594000000000000000e+04+0.000000000000000000e+00j)	 (-1.246545010243113455e-01-2.079866468537787949e-01j)
 (7.595000000000000000e+04+0.000000000000000000e+00j)	 (-1.047579983143088339e-01-2.186846004718372150e-01j)
 (7.596000000000000000e+04+0.000000000000000000e+00j)	 (-8.395227055087180201e-02-2.274845308212198880e-01j)
 (7.597000000000000000e+04+0.000000000000000000e+00j)	 (-6.241789628854835237e-02-2.343100606370949190e-01j)
 (7.598000000000000000e+04+0.000000000000000000e+00j)	 (-4.034177823832075377e-02-2.391019490105993350e-01j)
 (7.599000000000000000e+04+0.000000000000000000e+00j)	 (-1.791552108839750829e-02-2.418186055610248297e-01j)
 (7.600000000000000000e+04+0.000000000000000000e+00j)	 (4.666231484944278161e-03-2.424364514142350324e-01j)
 (7.601000000000000000e+04+0.000000000000000000e+00j)	 (2.720748618343957551e-02-2.409501238543498014e-01j)
 (7.602000000000000000e+04+0.000000000000000000e+00j)	 (4.951260116696415414e-02-2.373725228723423397e-01j)
 (7.603000000000000000e+04+0.000000000000000000e+00j)	 (7.138798408370389259e-02-2.317346992075541290e-01j)
 (7.604000000000000000e+04+0.000000000000000000e+00j)	 (9.264377231298027981e-02-2.240855848536958406e-01j)
 (7.605000000000000000e+04+0.000000000000000000e+00j)	 (1.130954808367580361e-01-2.144915683684476548e-01j)
 (7.606000000000000000e+04+0.000000000000000000e+00j)	 (1.325656034383030091e-01-2.030359186723976750e-01j)
 (7.607000000000000000e+04+0.000000000000000000e+00j)	 (1.508851533299003511e-01-1.898180623385734844e-01j)
 (7.608000000000000000e+04+0.000000000000000000e+00j)	 (1.678951298388423330e-01-1.749527206447753502e-01j)
 (7.609000000000000000e+04+0.000000000000000000e+00j)	 (1.834478984212666586e-01-1.585689138787418906e-01j)
 (7.610000000000000000e+04+0.000000000000000000e+00j)	 (1.974084720265624482e-01-1.408088415379306624e-01j)
 (7.611000000000000000e+04+0.000000000000000000e+00j)	 (2.096556826911227522e-01-1.218266481427138365e-01j)
 (7.612000000000000000e+04+0.000000000000000000e+00j)	 (2.200832331924700291e-01-1.017870853751672161e-01j)
 (7.613000000000000000e+04+0.000000000000000000e+00j)	 (2.286006196363289666e-01-8.086408215495219376e-02j)
 (7.614000000000000000e+04+0.000000000000000000e+00j)	 (2.351339169692747422e-01-5.923923506272271711e-02j)
 (7.615000000000000000e+04+0.000000000000000000e+00j)	 (2.396264205989925844e-01-3.710023221354767642e-02j)
 (7.616000000000000000e+04+0.000000000000000000e+00j)	 (2.420391385534900741e-01-1.463922425961369442e-02j)
 (7.617000000000000000e+04+0.000000000000000000e+00j)	 (2.423511299075443159e-01+7.948843339131305211e-03j)
 (7.618000000000000000e+04+0.000000000000000000e+00j)	 (2.405596865390494665e-01+3.046792230170330615e-02j)
 (7.619000000000000000e+04+0.000000000000000000e+00j)	 (2.366803566376811663e-01+5.272256308511109879e-02j)
 (7.620000000000000000e+04+0.000000000000000000e+00j)	 (2.307468097618263492e-01+7.451961124696215855e-02j)
 (7.621000000000000000e+04+0.000000000000000000e+00j)	 (2.228105446148918312e-01+9.566988388897393336e-02j)
 (7.622000000000000000e+04+0.000000000000000000e+00j)	 (2.129404420772617046e-01+1.159898116306370408e-01j)
 (7.623000000000000000e+04+0.000000000000000000e+00j)	 (2.012221673732233207e-01+1.353030318619982963e-01j)
 (7.624000000000000000e+04+0.000000000000000000e+00j)	 (1.877574265614897486e-01+1.534419194473581050e-01j)
 (7.625000000000000000e+04+0.000000000000000000e+00j)	 (1.726630838026246562e-01+1.702490415940928203e-01j)
 (7.626000000000000000e+04+0.000000000000000000e+00j)	 (1.560701470645292355e-01+1.855785242598194384e-01j)
 (7.627000000000000000e+04+0.000000000000000000e+00j)	 (1.381226310695136406e-01+1.992973182380742281e-01j)
 (7.628000000000000000e+04+0.000000000000000000e+00j)	 (1.189763073516681841e-01+2.112863539338779295e-01j)
 (7.629000000000000000e+04+0.000000000000000000e+00j)	 (9.879735227300681655e-02+2.214415748065649281e-01j)
